100000 500
-532306880 136734145 7453
595304393 683763516 7391
305310020 371909788 2804
85337049 870577512 160
-422155212 675435317 6180
142963803 372031979 4378
-16573010 763498880 6801
636822010 745232829 7114
-84732397 472361359 3528
860571333 935687825 6599
782461003 975487023 8677
-585229523 -361876738 6090
-19925576 154068575 7785
751079974 808568756 9709
-600802338 263834899 9150
-321862983 -135283206 4341
-759673717 946021918 9650
730818943 914976252 1481
895374681 993721443 3941
821955587 981715568 3486
140547850 728013752 2197
621880140 632137511 8217
-88413111 588342840 5224
799507473 839076262 3079
381947569 483280856 2505
216202602 696142333 2155
156507357 926073743 7042
352581657 975307262 9581
-536727273 900603763 942
401584306 998996239 3071
26322860 226754966 2266
-88088761 -35601090 1904
-838614441 -202813544 4742
245162772 337519235 3987
153486589 246114352 724
-307332709 -77096052 448
-996671153 496327639 5680
156834719 274883411 3739
-278600719 603762565 6573
-183111950 629890467 6967
-685045711 -109172450 4869
-608076611 562536447 5646
632874341 877654190 8581
-485582271 544979904 4923
-276407750 -238764888 4947
-777174803 -756771635 5454
265937673 363596505 9321
969189423 996521601 2809
545301956 844191035 4597
649732414 716043753 9136
-39012908 510229868 7876
-94612155 141762385 9227
-724625417 -426413101 3076
-396667583 -54536424 1815
662192261 909827737 3348
-780662112 184218177 4277
-342367050 561429915 1213
622485554 803955326 3501
499879105 549376156 2322
88133629 628567865 6954
990315249 993254017 6724
373866334 653284062 7711
65259397 430635496 8861
-760605329 549147083 6335
-165605130 848262262 6466
30703459 965436835 6223
850104310 899123439 7578
883838857 989784213 3184
528518388 765067924 731
-858688087 -283090349 8962
240097869 722288929 421
-198602556 548641290 248
893995153 924847770 8733
-921833303 482534656 9696
-820033117 58092141 1025
224684776 635287596 3230
-503197004 908139521 6524
905961235 945001984 9441
891324746 991452735 4109
667678380 919348465 1652
605012899 844818448 567
180848539 900414244 5169
730326112 757235643 2544
-323828784 -142763811 3025
-640929245 -413373475 8661
720988266 964421697 5562
41073557 184604534 1577
505816682 925627543 6293
-748929336 309394602 6493
494531248 996523616 9561
-383044789 -6941056 2378
-299338374 190246126 2409
225456603 469738050 6484
-394272532 -54491408 1695
763619560 965348721 9231
-279641119 408236515 8588
145131732 992193550 8843
-52068070 497784898 2795
-918261550 487899129 7120
-407762084 978811651 5913
919941090 945252084 7048
-382889739 -262635162 9820
-569734547 329054034 1871
-943249166 -706936839 2462
-971732912 -535697040 2639
-906513785 279024586 1627
456754509 730733538 6988
785925610 820943100 5016
104507311 204494493 2621
418204751 693425686 1667
738082652 790056160 8254
-378342565 872938345 9417
-824098851 -785646460 8868
-243107221 292385231 9489
-685469533 918336976 5246
-584201860 -95810004 4461
17427288 479277005 2806
-498521569 485629198 3522
-491007957 525630993 6784
-719996981 821268057 4048
881488018 986068446 689
-93517851 94433514 2904
-33682008 419668579 8107
864550932 939969043 2403
-995886863 -123939867 6388
-158778366 309093916 3555
393536781 468558886 5608
415829449 741399072 1274
-144261875 -48878164 1153
-11716536 503664375 9084
48244021 820248953 3948
-690026638 721606266 1065
-487183244 -187958639 512
692673340 853176041 6683
859158803 872927680 7688
589255015 974985245 5637
363532542 863476005 1497
-103334465 985609386 116
-25614508 260032254 4664
381771372 788233247 6571
405410370 514349143 6140
547003875 731222340 298
-541064269 535801595 2485
-771267062 894018959 170
727121140 913974640 9843
84071114 834875056 8917
-782360903 -74861674 640
498247808 526491415 8475
223148810 456631528 9090
-557690822 733779794 466
934122890 957971061 1324
-620744333 -259530101 5143
-815864431 490443444 9791
-359363489 557779775 6643
911106584 969573097 1647
-42967457 582621775 2070
-836989243 -298548749 7088
-455258875 -118864173 2955
956884424 982601316 8161
747771843 852387650 8532
4319432 524845680 7684
513515954 787848135 936
333709638 891484972 9163
-848434022 -597589384 5683
-617512011 43120600 2755
568821526 788091767 6933
158017392 305948123 2183
-861426303 -769325498 1011
-932211257 659958666 2663
726283090 886719513 2091
-258850313 650881212 5212
142064638 406925626 928
-377052651 93037725 7753
-570836349 -314680828 5127
-938512748 -11211859 1404
-958744607 -750939780 2620
674767452 684117642 6399
-151496625 -89929080 7298
-68823068 176073103 6226
-649329569 588748551 2712
96234893 551763018 7717
-277229289 568535833 9365
542789633 718437279 9832
-150342021 323837214 5788
-126939116 801228963 4719
200748492 904935845 5602
917381611 919611495 8021
-337438401 475046229 962
633051842 822872401 8416
949316869 993922524 651
778390748 930299496 6247
876945939 978035087 5647
-275788412 426969711 2318
240349591 525651842 5756
-592030439 -345392927 9511
-787534820 -728406271 2140
-442602358 -13436445 528
970961304 989125217 2038
-641767132 551550804 206
-178708619 160329957 3091
-688716659 174875789 7735
-177158069 952630043 1366
266946211 677442096 516
-966499317 -176831959 2727
117730444 202670512 8322
-58960370 443468762 6451
-806071524 380269822 4790
-468659693 693169813 7061
-7281711 210320442 1773
4588457 385553063 4459
886196688 966668530 7591
648249290 874773813 7996
-407684554 638760715 5004
123570320 284078800 9517
353841642 779469620 4660
785059695 955012019 1101
987156585 999029990 8145
51207173 375395600 6239
29816292 945010651 1651
940038573 972328093 1017
-348176896 79013990 6875
-688551224 -562522897 4506
-478219251 -191663350 8095
61709806 146354430 1248
119794999 326817835 3340
-578310468 -343147491 6975
604223564 640521799 725
822456172 914858084 3703
241179949 317195147 6995
-906805493 -663572725 1378
963511817 987854446 837
-635022966 160711417 5319
-799124020 224820186 4676
-534925371 -375735884 6430
-456976647 688090004 4381
-368547387 279568380 5189
745272201 956224986 7785
922246735 987446127 6001
-831213617 182808438 6783
586275435 892062473 3952
-666094105 321237234 5066
-458988479 -175320645 339
-470152629 197225024 3505
940765461 950325222 7799
30244970 140799955 3090
466851486 676955963 7897
-665410278 -284432297 4977
966039733 981799936 8133
791572552 806582348 9775
-423725728 91608398 6091
673425998 718210747 8022
623858097 911159705 1803
-814015403 554507081 423
859757952 945809138 4171
478856790 519780824 7659
73845995 410344027 6083
-891137429 -399120701 1903
592002166 733883939 4087
-110442036 240010438 6028
556504957 701609762 3362
-323206928 460033945 4196
-450057699 558337417 8655
332044749 839897765 5542
470589041 764936332 3462
-391262234 678765070 5171
752369551 980771578 3347
-814677713 514184740 8142
728995861 999715175 9910
-257999340 -27529660 7431
845088513 972238285 2475
126803034 504406332 8072
950847122 964443727 1218
946481163 981731618 6591
-889377643 -550152948 602
-218559590 -52700087 255
-679882741 -571441325 5111
39885140 111064433 6163
-641914880 447008397 9053
-892762616 870589899 1692
-61146024 803001288 9180
-479006989 -340094522 2863
669423833 972456342 9386
116086674 621163598 1236
-451390178 238328731 2311
980949530 984715705 3544
-301567099 189087968 9311
383448488 801434380 6703
-112934444 -57927301 8918
-451567978 -192456128 9620
-340546784 799385822 8288
-986398485 711789588 7829
-596531184 393394643 8826
231572960 811159353 3150
893491343 936279699 4353
-365607143 740590972 1175
-734946166 858693832 4118
-956371164 703681572 8239
666376925 989541743 331
837569676 905773006 2075
-84473192 915517061 2612
467798339 577473229 4077
918120249 973977579 3340
-174176501 534558447 9696
517801780 892148506 5649
683313193 870662577 1459
516388309 624025621 9998
416143291 688577858 2423
-148593576 123144064 5298
-624620523 -404392612 7044
-926213014 -762104639 9955
-152866693 174510403 7698
604194614 889789396 2581
8846473 588502501 3431
-527575421 199702233 9460
-301177072 29701183 4303
-328782847 331275508 462
774923208 962949611 9965
659321854 960595212 2325
-346379693 -337219018 4730
-938628246 -296651656 445
312627522 868616433 6436
-31845081 297847102 6117
502766389 879499686 9705
519735212 707697192 6349
574276730 617854294 4097
509598071 626676668 3624
-702504600 166059649 9324
702433585 881580825 53
900050104 941239143 8424
-640015267 -148365046 3431
490710454 718655178 5918
43130346 465975845 2791
-200429711 959983442 1588
-129585008 213206168 631
306189093 861630500 6835
509114225 706238993 5276
-456117123 -433630076 3756
700068576 879948100 8193
695275386 775991651 2320
-205260152 682173433 6861
-736509089 -343272071 4128
665041292 888071767 49
-775580485 936847373 8261
-185092564 295126578 551
960143182 976815839 2714
167083995 761461148 7094
341883706 846487450 8113
976798704 977347849 8222
-49004300 375234025 4674
-629265381 491420423 4595
-134345235 383786144 9920
735642210 832675310 4147
-969475503 568906927 6163
349349266 810437278 8582
-168617081 266641657 1126
-546734921 42043538 6841
-416250056 -353751447 4466
175306041 586153304 861
-816341770 952875407 2496
43712010 653936544 6975
-159454968 12685593 8970
990538779 993059069 1603
943650353 962493493 5529
-557493513 919937765 4474
-219043169 -127076380 9134
902587722 914855765 514
-666548588 387600868 4145
-556596039 78844451 4245
73045788 978951862 1031
-507503379 30834835 7875
712387541 922879523 9228
262276837 982820676 449
-30549439 947720607 4631
861819427 941190559 1765
-905770740 -416133291 650
554775932 906268509 6710
-261493922 12661378 8228
92728455 778407600 2216
789456561 904849258 9645
28282447 517276328 829
684414366 801474265 7414
80098641 648706134 5381
-851933530 2774851 929
-24437598 956422299 2228
-883739767 431599462 611
530876325 681917664 3837
421910637 441010322 1398
932193843 958742427 7788
602008780 974359161 3271
-425765213 -207148977 8942
-246395151 453495379 3014
101737998 890960239 7597
-897219848 -642783643 684
-736643695 120015118 7972
-122930760 950606622 8303
522953212 546728755 445
-56681125 184031303 1720
431848985 945371810 9564
865082935 946470474 6146
-207238839 402722673 3856
290357940 462477843 6657
-695455500 938925995 548
-655450668 -211904364 3343
-383202634 280839526 9812
-747413405 -339017480 5262
962131297 998973899 5465
142996807 204276728 8811
-304819548 990493592 4136
127756557 520918412 989
-95642530 220754572 1809
659155679 835952408 7648
-530472332 408143014 5549
68242750 441723524 1602
70555964 216605182 6042
724982428 903263603 3338
348156652 935572219 3662
989238436 990053374 3983
-603789563 157268164 84
-277219266 193281493 664
617000029 894943247 3097
934296985 981767853 3486
496379993 758626119 1358
766495015 816010002 9170
454085333 837535582 8825
955120339 970719895 64
912012682 971185925 7195
606152893 760775727 270
697936429 813840035 9506
571083774 931477226 1038
-401018142 -372743657 3615
906877159 953877308 5530
892164424 970448675 2814
295054075 872580517 5988
561696706 747677984 7097
623294622 637068913 5815
-616380551 -251906908 3753
948321769 958369342 7061
980453660 999903386 1224
144535242 159334762 3948
734455181 896094809 6343
509205928 952682753 465
172841779 454153996 6796
679326271 895647665 2871
-846862283 876637064 2194
-763316958 -115493991 8742
398030752 540006528 8721
-517684675 666467783 2559
294111234 349541692 110
-70412242 776838154 3533
173796795 927700833 6371
705248638 979660695 6662
645393428 949744984 3989
-384761958 203860858 3848
-851064917 923149449 5457
992934815 996514443 5939
886863399 887965380 9546
821574115 910427820 1804
-775006651 -601988876 9318
439380190 967041147 7071
527811141 662242887 8909
101803398 440776280 2118
-417698352 629683737 193
-378380091 579904684 4478
657894426 895972285 4355
-866784896 567075143 2903
-92570394 -62615463 2327
169329547 670760497 2168
457377230 702242253 5573
780285231 909375586 6854
-320961912 463885527 1559
680822042 890143951 2623
850539260 894001273 5956
-888205221 -230901869 1465
-35878625 937931321 4961
-282825013 713644840 473
227914878 265202473 1646
-617523843 97158261 4824
573818068 969650967 2602
-658335994 -77783749 1593
-811911799 205134636 9539
387761627 412314216 2053
-725442413 -389994133 3681
-781910031 279104229 9968
-488545189 707020943 2123
-622188506 860433874 8109
390756311 974937583 9092
992052311 995099857 6528
813374011 848083238 5587
686397108 908712174 3320
132326049 724870467 4650
-455324643 -108410901 9608
420166937 498948618 9763
-168311562 593290420 6851
-592680532 187462201 528
-213859439 -189178368 6607
336150099 846713828 6637
832992531 894361605 7215
-49467072 493211294 8572
-975445914 -416546399 277
702718308 841672112 4289
695691818 765692242 5724
-860341000 87243222 8351
-7816179 657900550 8820
896354327 908137990 1016
216455598 420836181 5170
225554824 568553514 1184
-720709305 -518398215 8241
-567891812 194991286 1794
949910507 967392462 79
232258007 525729973 2324
10368680 437410753 1113
525490845 627808899 3104
689213194 955022420 8699
158546324 216292765 2889
829334341 847916404 8077
-945311253 520567808 4088
-742658605 302978439 1256
571225840 940442620 8866
137444064 321623295 4567
-942013757 848540049 3459
-222250541 556117345 8335
-615873862 -84048389 9502
21832952 287024374 5260
-217448789 63910942 3946
-956196821 -557847236 1264
-37683608 917599136 9363
-381504454 259001835 2158
108510773 366820651 8510
560108998 845831933 3950
718665684 956466846 51
876056089 877106250 1577
-318741911 99013821 5911
931790265 990289597 5488
425830668 781411379 8274
-352396123 203825972 1154
183969336 775751434 8755
-988524257 -629117294 619
965452598 987534577 6112
-688898841 193272779 6764
-639628364 55290845 7790
850258519 933843368 5995
-816753748 483248878 7300
-187706379 768523884 3539
665278934 953089825 3451
668154414 774846587 6341
596840154 749979401 118
-167615981 127126926 5813
-676414168 718737745 3611
-856339537 -505734088 6217
-148402491 21209334 7503
-211269201 714535379 253
-971767800 350385498 3579
-207011820 820912683 6793
-76915530 36868369 5830
975095793 979332586 8285
469251862 556532791 9047
-778186362 -420917577 1729
431317229 439459132 564
-594731011 -116570688 9799
162956011 813712019 136
939198888 971504718 3875
-421179753 223421365 2002
645364762 964956060 6419
-139553650 428090237 5243
515411648 745611524 5408
505702006 927156712 8550
-596388086 794480196 1103
365574221 968478929 9706
-202938705 534740174 2210
-733468253 950747426 8469
-180070354 326622988 4677
-621013399 -238760076 4471
-235070015 963624173 9755
154898724 392395445 8605
-850680229 663504954 7507
957339284 979460466 6170
-565104951 -305563849 1302
156835133 667411865 8013
639938829 906235208 4919
-580392178 -351373343 3428
-426278407 947136731 3477
-387977354 22700038 889
262137899 504230348 1683
13536209 957104542 8552
290090882 433807541 3359
-350353837 -109936819 3013
240611957 917094317 6610
-623435943 -17257185 3005
121059631 272394439 3349
-195801886 252466178 4316
218718969 405261427 1714
-155438378 34822189 6089
-238915182 998902216 145
-177691474 204785124 5736
-630177133 -294785380 6053
-263714648 448248391 3093
431810910 896317878 331
-270879823 457170533 7103
10542091 671277924 9363
-755046514 34091536 8897
248797341 455711540 8914
-933139779 -872576298 8131
155017991 683510598 288
176115416 447648102 9173
-741360310 -403876520 659
-220804586 938743194 7832
-375673066 38363987 6366
60900092 76112518 700
-989408914 -463304043 8437
-501558845 456088729 7943
-264413736 268089668 6013
646163274 764551961 7107
933670280 942840012 7804
-422205075 562651471 1348
-438751605 992287346 4894
35570449 869200147 5061
-518968086 635186302 902
-853300040 694119965 1655
-55654408 571741414 2174
-233998546 333350841 6015
-510790138 984626561 39
607806102 827901969 6174
-133415945 394004746 8214
819937167 951649400 5254
-680017062 464839005 9304
-657399806 -197046476 8672
649256903 871305674 6509
637058491 876036189 5565
793442036 876751922 9223
-76849771 -52272399 6474
330239202 979739226 8859
-443759332 49852753 340
262621192 703438566 2167
438447082 930994482 8909
-802109150 395078008 5222
402395052 402870893 6958
-168505233 183905348 443
-149197817 -51952124 9106
475243543 758948073 7297
-237439572 198446246 5420
-713241437 -206859611 5471
33483507 555893989 7083
776775259 853086754 498
213379682 217917876 1667
893753263 994090301 717
180045866 880839391 3368
465119641 699379057 6599
-955146827 -222586450 7160
-705042955 -332587925 3139
98484922 625247292 6149
97948164 794848110 7932
-395596114 384386255 521
498329109 521097515 1878
244542922 298099484 5201
-25713236 812389600 4744
-619520688 49561915 518
-126781236 449282576 667
-482241190 475728836 9800
-986500683 511609837 4290
446290759 820744938 1258
-973384276 614850372 4219
604751520 845854449 5513
723404273 814131927 9128
-139471547 203521195 9808
118978194 302507110 9998
-455754099 114754160 8672
519466282 568017272 6791
-901705418 611499093 3098
609649151 734174173 5587
131983046 973932150 2279
591851810 632122040 3963
-659093035 -596726934 7445
873828010 999886873 1590
-51448247 258629930 4597
-227604950 71747392 7627
673069521 832245986 7220
590673504 814012762 9145
809103651 974780641 7950
274643993 624560534 669
39044126 739520259 4336
-972461483 2948700 4273
-14924008 726234453 1766
975959197 993432304 5961
-992725363 565275588 7439
64590385 965995483 5167
201311767 810565840 4320
587311881 876545576 5647
-427989887 761087169 8771
-886108380 -515801833 3292
-827433140 918929916 7505
-716399105 269567137 5596
-159874794 199288352 2362
-119942266 843363873 7211
209150627 696916840 8739
-48505903 485038994 8673
45377840 779147781 1052
-433745608 793118618 1326
782580213 782624715 5220
172559034 759189172 4259
891004441 948321456 949
-893491807 -206291903 2003
137195015 237574899 1307
-581799147 863812303 5688
221244814 746911586 5411
-884251796 -842559829 4922
-674212214 968012244 2519
731101440 874240876 3855
808374749 923109545 3743
-413168813 -43775944 4219
329135769 864328589 2151
579415131 744016560 5467
-404168290 919025843 9152
792703758 938025963 3800
-593281781 -157809379 3311
-234907704 961141541 5514
-681906485 -51423372 3655
444732936 573648418 4764
756065593 867014038 8173
931899916 971090439 8159
651573380 949361922 7462
-922462227 572799020 8067
-889731632 315511425 9698
12187302 490796785 9414
243146395 630462123 4500
-513596134 672666560 1376
-115525101 831494428 2306
-775901890 -34254603 860
-368438345 285297558 7091
654803807 728455197 8474
615136283 632546116 5731
695250863 805952915 1032
595091810 671899622 934
954376355 990649634 5262
765014807 824894647 6428
-396227214 -287599179 878
297592776 556622111 943
20042268 975104409 3721
693254324 795610604 4171
142636014 343193038 5074
-951827172 -239188892 6427
-85215663 413923698 3791
-628918604 -222506394 3407
227433738 711668977 4018
946641105 974744056 3170
-301712246 -76114353 7885
-604346711 -174587037 6073
-726442602 744532784 4437
388576655 781151015 4313
-600670068 532979114 6360
752989453 833885708 2098
-345787661 -207382660 7440
869812862 908365348 4114
-854660352 -802654316 2678
-291552064 676047494 1804
289024070 787905796 7395
481983932 969749058 1944
677347644 866668278 5077
-970883736 524872986 3320
-829072730 767840709 904
-648879456 -156807045 3530
-280350963 553610050 4221
-34723420 559173433 8435
-798934193 428149151 4310
-586143005 -90927694 6185
-610363759 647463439 6116
-506162304 139281668 6223
301203968 939403574 4035
688914671 731407379 8472
-793206519 -721697444 8774
-95108779 644337832 3840
339697632 618023795 6488
555807468 921100111 8957
262317840 883712272 8699
-874314351 931277836 4635
704620623 952044643 5246
412035386 567866587 3407
125532701 524485692 6093
-793703767 773218734 2033
-916669585 745871598 5571
622932863 909608075 6944
862119119 898375127 3077
-599556950 -380324051 4414
507808557 608431939 8712
-875450698 235539912 3351
-823952648 978787912 4095
920101812 966880855 6501
865180812 940542548 4141
440474157 736416186 6935
735136505 917677330 3366
570181333 654550553 91
118360971 954501136 5985
-730939572 -488937065 307
-47680829 622640956 6395
-368413498 872534231 5720
-262213085 512368667 8078
770433315 944208354 2071
751779036 984815949 2396
805685934 967706599 6565
-964286761 73314969 4400
8001699 25885446 3581
-998485938 -142215558 8416
-630496284 227472121 5929
-303512759 516215544 1492
-258831202 168848004 5630
643226293 837912893 2956
498683310 746003385 6519
858153963 986403236 6240
-802897525 -39789317 6145
140737910 814419361 6131
876506704 920719014 8027
81470579 511559951 7435
884272249 913598788 8544
64678248 299806235 4963
-642613507 529128758 5880
-444186474 882290187 6355
-502278121 199644932 937
-224328315 76992650 6341
-899314545 -804879023 5450
-934478271 -900412383 9410
165850484 681511537 1472
567328112 749356450 7882
-939115031 695957712 642
628360687 992996388 1040
515948793 782806558 4460
59210740 133210614 9908
93253647 811519345 2972
218861650 971706835 456
-875949432 -711939298 2733
-470538004 -286959806 5570
624483533 700858329 8156
895661314 983099414 8950
751886115 793891951 8653
509340869 798167823 3574
295942167 729030579 6508
876627672 935281003 5518
663763892 851017836 8996
41386263 285757722 8191
591148744 841472280 7483
957303948 996838857 8623
630423910 847845212 8600
626862273 789400224 2763
-260865460 163391043 7904
-445673518 -296060365 2729
704856012 938752419 558
2827484 399375142 2275
549808147 627195352 571
-971465540 -761079974 7270
-351572894 229784869 6476
703048801 981375894 3232
698405966 779361039 4300
525311990 869549551 5746
969006473 991671188 5405
-778268147 -572375540 7588
-944368423 -148278695 1712
705550283 719711178 6012
-229469078 -114386051 8394
-664190270 -543186096 513
250475563 381978929 7870
512942244 899536282 8738
158651497 885152737 3841
-247190279 625465198 525
469798199 549178060 9210
92302645 279024902 9820
931955697 983372177 2252
-502110633 -251627028 9848
-661628088 403737252 5407
-216081107 354541542 3222
151992928 848601750 1813
652444656 915685224 8003
-625343098 67188751 8705
-442775214 529499622 4991
75342519 687651161 9015
55072177 843764931 2110
-223509379 267596652 1985
-322577939 997519420 949
-273847051 -108866942 1225
565273799 672267987 1063
245017863 604888974 4957
540908547 949553356 6287
586575742 600752059 7379
873379044 875287346 2530
-61216551 554311977 165
-965348609 224485295 6487
-657039477 -245680115 5052
61576111 945480013 248
-688157081 868711668 2880
630406222 666058890 7366
-976838110 -950937710 230
373023926 603358454 7137
-478461024 -5086832 369
569038497 941119089 6129
632037252 851132397 6185
-897010787 374356550 7720
202125240 358933640 5996
-609585046 -210757869 7521
-684141179 195841924 3245
-857863018 653472346 1293
46846755 994728469 2516
-270645487 -155355312 1539
-303982291 50425129 1800
631944136 874027377 9681
146395392 269305017 4938
-459555487 61937526 2081
689794781 718971630 9542
-193071014 -122156208 9956
-232824563 506109302 3420
-145004155 805247562 175
-838088031 386211673 253
-633231455 -389659682 6782
-522727743 -143873335 782
-59135632 917828562 7720
-931637594 509488620 8781
987209224 996178523 2829
553816711 810887419 5912
525304234 719904889 6556
315948196 960889047 4203
77320603 614161397 7972
135457825 313005048 2601
252799443 633136535 9359
-862063111 68750331 5365
202640069 899310975 6895
337641099 548817472 9644
6010887 504290601 8164
-84337950 -50680797 3497
-459310033 803850635 3479
162080936 519495291 2992
-263502285 814420298 9358
787432172 878763590 4693
815778415 987566710 7218
315370232 352920461 1567
820057044 935251605 7097
-906050761 -885500425 5611
583770924 900949048 1879
881563967 911292993 5070
-254220286 464744930 8880
-900525637 -134124572 1736
-83946519 861726336 4244
-863013085 -318326142 7692
656002144 755389789 2004
-977854541 -868003713 8266
255457153 846096522 3672
684342085 797991424 9657
95190883 426418832 5974
-429476684 -398585421 1233
326601381 839474964 8347
-690953174 593290560 5296
624807926 832605348 9913
821693696 961118516 1470
313172427 896985035 6545
644844225 834753177 8893
-715917185 -142946731 7980
882069752 926912611 9285
-455220032 445998535 2381
-254136521 -36190507 6081
-415800221 651928330 3306
11059901 761542747 9462
-539952421 167708312 7479
-208363799 639572027 5240
632797882 911642644 6559
-930062346 913183186 1506
77951808 901579621 6166
-46535954 533559020 2048
517592410 641409941 4236
78386861 977523919 2388
-742060159 -288869641 5072
894922817 924066595 227
-957565164 -300209082 8305
892648235 914536108 5412
370952922 451840179 3740
-413583247 529418364 4592
108433397 813014722 1565
532314380 549701841 8151
477728395 712882439 5543
-894262563 -616276451 8278
-754832940 243443466 4457
528206674 979877831 4995
790272041 972784262 4495
-551004152 -23989258 1435
-85515245 737088057 2584
990527234 999431739 30
-387847483 63479426 6859
-149609190 184661996 1090
228239870 279004889 1073
614585534 695522119 9820
-88348967 569283399 7832
116532294 390429784 9136
-541581224 -328622761 6968
627667679 914612480 9668
-243822277 909771642 8663
977634423 998536392 735
-518086929 297250791 4342
118359548 850771150 8817
-553273592 -234485771 4128
-25443860 811409721 7868
-756208194 537091801 4171
-499680205 516198742 5107
228791259 796101324 787
-987496164 271482167 53
-910536883 924209849 1170
376920884 684953862 3132
-799479680 992040732 687
814587036 932122478 5797
-35359763 981091737 8116
-295498140 141584447 2365
-81541623 411033645 2088
102387873 719943295 6089
409613237 592991768 7398
-645924296 113466072 8066
-754386012 -290462170 4833
972083959 995737211 9843
-404344440 638749531 7759
-612711555 -369983176 8960
211871260 854080025 5
-101436861 804090070 1423
-202162844 452326774 20
464487345 933069451 7144
-234010015 915592462 8300
667652872 878093441 4133
245032332 593514455 6610
868190075 980503502 975
80816537 619239395 1126
564380344 765028404 5756
-860903779 627242560 326
-725365655 -457416521 7654
464102302 731850957 5173
-47063204 662098167 6486
-419147290 173680618 1365
254020298 457306318 4061
747811261 882402855 7582
914922381 942217298 735
210110382 225287185 5234
-624056312 266512980 4155
436355544 489016184 1728
127182735 445465400 3215
-324113970 981283982 6167
-347701360 449601313 4832
102494100 368818173 3063
-932376349 305434634 5139
-645293365 -479737264 8460
-335642006 -52156528 1302
-227555347 231547095 3626
-863334313 362648870 7095
-245243951 604814484 1079
375048732 553752898 1440
18236517 165768665 528
862202307 884826360 2417
-12766783 282372077 2082
-975324939 -68071463 2395
-435855750 174042965 8489
184028767 268047310 6988
28879345 149773930 8988
7939854 726256462 2960
210559155 789274211 408
215167918 695841290 9932
-624352926 -499338567 6054
-541843421 -319146761 9124
278361466 749786156 181
340911155 942549373 7043
864824750 957649586 1337
358284215 903383694 3763
-327668836 627014112 3519
-620379136 945187517 4584
-73091392 310468784 3746
401756152 506378785 8504
150345576 998230061 6530
757695827 777395207 3895
-543261501 -479028110 307
989175063 989518746 2633
-627958567 907791284 6691
-740862668 735219400 749
79057206 361839546 4050
676918309 790231639 1723
131912587 299801183 9075
-303722957 585409716 2830
-455849180 723759485 8887
19624275 71880865 9442
-45168833 77456413 6097
-957442756 -693549362 6032
-780575469 864509641 6651
-737767443 -194015571 5840
-42571070 820254145 2037
-989298059 950783339 4449
233022000 727693520 6144
957735885 978065384 9513
791366556 927094560 5897
-983630880 -497718358 4183
90409571 485555189 4452
473184886 594570812 1027
-283011193 851184643 7893
-10478515 707787558 6496
567439624 672386356 1126
-753239681 272531 5690
885758923 949388537 9773
793515870 804440205 9751
-815409904 973614119 2396
235839244 310494932 1252
-981483940 -598065426 6768
944252623 944408012 4619
-93655423 622562109 4681
-931082696 22995734 9189
-419654163 829615309 100
875839190 939852871 4327
912376454 937997912 6978
-811815496 -375409890 6659
907331436 982509405 5576
297809508 561714302 7112
922617377 965581465 4771
96273465 966057309 5963
-235169784 344468192 942
-585503011 -198168023 5851
-993542035 937940767 3751
703816298 989586162 6269
198884768 419255670 4922
510255809 718446328 7127
378181741 977272856 4234
-418216710 478198880 7175
695065809 869133151 123
689373560 959865062 2052
314632109 598450406 9001
-649297553 -530623645 6591
405060081 797309367 5342
-959891106 -244179601 4713
201638199 451423308 2313
285990226 867109172 1401
-550017407 -258445535 8668
-713574118 587130632 2242
482340181 873883494 1329
465370527 661144436 1246
365722569 386686918 2966
951442535 955514291 8246
-900684048 -834215775 561
-74584960 932854597 4722
-829584470 280542374 5225
-26721411 584437154 4009
386196832 716293761 212
-100097973 -5754254 5853
379101997 908623102 3865
85232111 118106022 7615
239297596 578519843 6366
524188127 904502338 5397
-433024524 -28079122 9596
23031311 135031053 6202
741821647 863544740 6382
-178247242 596114922 381
587416402 773371773 2337
-376859462 345600520 2075
-77387499 228813830 3493
8833838 321375792 2479
15222557 107609473 7695
-652487736 -143219493 539
-731510792 958314219 2714
-634250161 817893209 9120
448645947 992250993 1307
25643216 29488029 7666
-444286784 888131133 3090
-649951104 -552825566 4104
884742189 940345962 6250
-262132945 272448127 2494
-85562458 887737948 8676
-286799163 653154904 9645
15343289 718622612 4024
823683016 903393126 9891
155287088 974804248 6991
656686825 776128427 4198
742843910 888374856 5733
5330665 522603225 426
-278827175 184189958 728
-444898601 625467026 793
24799978 373689342 8858
273442731 345839849 4908
103879626 663634236 8345
-411623606 38063352 4517
134218733 796799234 4625
-352149431 244912833 8288
27204860 149441468 7562
234534702 690200935 2039
-911626063 218094483 424
847685557 974035384 8355
-11607864 736963434 6787
580462193 856237392 9003
-40226800 548831234 7207
-164458835 818263650 9351
363575780 719620802 3263
-369208524 797953043 5641
-619882125 543434002 6926
591688273 639216432 5411
909462509 954684562 4234
-53295356 216878711 9267
90330527 538146059 6150
209888293 756174787 281
895350612 933767187 6784
-711858960 447288247 5800
660614441 810832115 1611
-151384845 860429858 7767
601616071 858583154 118
394027145 505554699 3798
-779159640 -726664879 3260
724083228 807276454 381
865253153 958673120 759
952189611 965813420 5725
-454660135 -258441684 2078
-879299818 454405094 5041
831102119 923844613 2667
987970405 989983972 3833
-997155867 -992782938 785
-818944968 -269156038 5098
-362650900 793292772 9204
210879942 710838612 4727
-575831955 -295472066 7614
331813641 353987119 1517
-499956639 -497965524 2609
919931283 957127837 7753
-155640675 806301454 4445
91129498 308678906 8496
-42657991 995455153 689
